ID,Gravitational Flux,Dark Matter Density,Quantum Variance,Space-Time Curvature,Neutrino Activity,Hawking Radiation,Magnetar Field Strength,Cosmic Drift,Event Horizon Stability,Tachyon Flux,Wormhole Entropy,Dimensional Shift,Singularity Depth,Photon Rebound Index,Temporal Distortion,Interstellar Wind Velocity,Gamma Ray Intensity,Plasma Density,Quantum Foam Density,Exotic Matter Stability,Zero-Point Energy Field,Multiverse Leakage,Subspace Fluctuations,Entropy Gradient,Black Hole Spin Factor,Orbital Resonance,Quantum Superposition Strength,Vacuum Energy Density,Hyperdimensional Gravity,Chrono-Spatial Coordinates,Space Fabric Tension,Stellar Neutron Alignment,Astrophysical Stability Index,Void Instability Factor,Celestial Anomaly Frequency,Dark Energy Variability,Wormhole Stability
4174,-0.88378213,,-2.552160922,0.090310449,104.9645286,-0.181428308,1.726057878,-0.101086319,-0.007907458,-27.5716764,-0.589293111,0.885471217,78.81667747,0.311039593,0.289637307,-7.08736296,-0.029656921,,-2.444323368,106.3469925,0.083398275,0.266925338,-0.033595478,-0.004627046,0.195704172,-0.305061396,,0.03907865,,0.069899161,0.930611186,0.133826314,0.062742328,-0.03006753,-0.394338307,-1.864793093,Fail
4175,1.186413282,803.0343713,-4.131158636,0.208551536,50.86376502,0.241073183,-0.256344961,-0.172188912,-0.039540957,-74.33415973,-0.211169763,1.289646162,13.00664021,-0.289870887,-1.290508788,4.918067305,0.242988022,,-0.694043065,10.91999185,0.542691787,0.237240399,-0.013542041,1.071412151,-0.022916729,1.553471806,47.96654394,0.83622509,1166.018604,0.151983615,2.839166645,-1.101399696,-0.772373402,0.019294207,-0.268230142,1.374052716,Success
4176,0.719741807,560.6200906,3.363130746,0.056257424,-16.23337278,-0.0791985,-0.092847429,0.019673832,-0.15529139,-56.01702886,-0.254119473,-0.548597121,-18.54032783,-0.113426262,-0.030711296,2.716757917,-0.121593879,3.315663826,-0.013409023,12.739326,-0.634212855,-0.021666588,-0.026629377,-0.213638136,-0.018640252,0.367524142,74.37542394,-0.03117739,-357.0043861,-0.000407643,-0.275867218,-0.021782107,-0.163370769,0.027938018,-0.225819461,0.675693262,Fail
4177,-0.074424768,-257.2458462,2.79997144,0.023151159,20.02069233,-0.264858456,-0.147336427,0.064723202,-0.078149323,-2.472798341,-0.210351135,-0.08369487,-20.23626615,-0.038674513,0.006475653,-7.996950151,0.073673184,37.71010183,-0.173968348,12.28166351,-0.167781817,0.07350196,0.029250302,-0.027340826,0.004699244,0.151652975,-32.11846274,-0.023679089,-3212.170617,-0.01326241,-0.038195633,0.057384624,-0.015811979,-0.030093263,-0.13966945,0.048150929,Fail
4178,-0.162198427,359.9463781,-0.917697888,0.033126898,17.54248554,0.082985323,-0.078945089,0.059854477,-0.113171133,74.44323498,-0.557495678,-0.211166013,1.774425652,-0.082015141,0.003499736,5.110494242,-0.130763482,,-0.476929967,-20.54961361,-0.34561369,0.249273442,0.030122243,0.14618041,0.006375118,0.126015644,602.7714572,-0.063878336,603.9200236,0.051651476,-0.226387168,0.162864289,-0.034023432,-0.010482754,-0.260277096,0.277193946,Fail
4179,0.069166351,-1062.808052,3.724301069,-0.111798625,-8.496119009,-0.008921,0.012409278,-0.007662548,0.153402294,191.5736191,-0.245600268,0.448254802,-4.725879284,-0.173062076,0.063377479,2.449911473,-0.166710897,,-0.905215539,-18.97195406,0.318648132,-0.007757693,0.017368855,-0.099714239,-0.036210356,-0.219855548,280.8538664,0.009678935,-1160.521902,0.026165367,0.462688626,-0.058947061,-0.058375829,-0.034615672,-0.15636607,-1.084789906,Fail
4180,0.866335856,196.481245,-2.906258964,0.007394602,17.87580929,-0.262879871,0.243355151,-0.079309368,0.092426981,65.32873783,-0.210261123,-0.271767648,-2.328723467,-0.069706212,0.130019716,3.443703134,-0.008073328,,-0.241626116,23.39284889,-0.394791665,-0.092303085,-0.036609207,0.072082681,-0.013935687,0.049792944,-89.66679444,0.000667722,-313.5798157,-0.137437842,-0.270746655,0.051603134,-0.382806618,0.013261159,-0.001250646,-0.221788665,Fail
4181,0.510267335,626.1254036,4.774417112,-0.117261912,-10.22468195,-0.060132525,0.532088417,-0.011363475,-0.116213219,-20.75749712,-0.175685155,-0.050940713,0.432791186,-0.459194884,0.235367777,-4.382477529,-0.24238409,-141.4035226,-0.449366723,2.56208696,0.081726529,-0.042645617,0.050063168,-0.119785518,-0.733166485,-0.054186797,,-0.029118571,,0.160717715,-0.140526845,0.086599362,-0.196037089,-0.077809024,-0.197069886,-0.41325176,Fail
4182,0.186619831,286.3988202,-5.734843527,0.057574813,-7.020042504,-0.090075028,-0.351354329,0.073226256,-0.060796852,53.82665496,0.023980668,-0.508300107,-9.590916798,0.050210423,0.066177915,1.235850184,-0.119166123,-83.16662361,0.304880783,4.685771252,-0.206049447,0.246939447,-0.075710767,-0.105169386,-0.021315249,0.340395791,143.2223094,-0.020110447,2118.289725,-0.005196103,-0.525772047,0.004646731,0.070846267,-0.012847975,-0.158861857,0.680140151,Fail
4183,-0.707332231,277.0900566,-3.320162327,-0.126737383,13.67707876,-0.014246974,-0.103173836,0.075080452,-0.195550206,-203.2917411,-0.13505649,-0.350980347,-2.043752718,-0.038108683,0.162213209,-7.550072358,-0.080193458,-25.81320916,-0.022966995,-23.30382194,0.213973106,0.14900349,0.044684234,-0.03939492,-0.004230946,0.177431102,92.39701006,0.010342438,2891.991066,0.111392323,-0.217750636,0.031060815,-0.057861029,-0.056595413,-0.312391939,0.324170132,Fail
4184,,-187.0183441,2.729308255,-0.015693482,14.03013624,-0.065662416,-0.165272111,0.018060099,0.122560359,-113.2510914,-0.126345343,0.007984484,35.34458501,-0.039020573,0.05104637,-3.712197287,-0.00589579,,-0.155311062,5.624727001,-0.26331837,0.236619104,0.018810627,-0.069272597,-0.003622002,-0.037484216,42.6680804,0.055714487,-2167.364415,-0.044757511,0.166140121,0.002264346,-0.109697856,0.010701988,-0.227404019,-0.140114191,Fail
4185,-0.711109804,-82.54857669,-2.250115642,0.129408494,9.887971246,-0.394859103,-0.199991031,-0.044172756,0.239352873,-2.126288407,-0.029464789,0.43015696,24.89511025,-0.077006433,0.136791531,2.099991908,-0.1607687,,-0.216995592,38.80083164,0.299176495,-0.146465018,-0.15408181,-0.223833691,-0.046800542,-0.104280096,554.2637485,0.069708865,-2601.62072,-0.090807677,0.493055743,-0.040267419,-0.134009524,0.011246427,0.162716863,-0.902159018,Fail
4186,0.185928718,-146.3787408,-5.796398092,-0.052480996,8.602485737,0.116492619,-0.237922553,0.047622248,0.128359749,-40.13876675,0.321444719,0.074913998,-4.739136451,0.084151356,0.017748849,8.023243445,-0.027431371,-82.28308257,0.224723112,10.08382857,0.190698794,0.019247709,-0.014140755,-0.128401252,0.010029129,-0.223718249,-85.55789236,-0.019905795,3714.442589,-0.04419894,-0.002367901,0.012863022,-0.250050803,0.014270816,-0.087810586,-0.1794162,Fail
4187,-1.093172325,585.5527105,-16.71021414,-0.120162589,-20.61395225,-0.180930697,-0.043485909,0.072264611,0.460006062,-75.99308665,0.931331295,1.341239047,15.62528531,0.076543084,0.10153211,-0.494869772,-0.216710924,,0.202399327,-14.81790863,0.986947799,-0.07619895,-0.013355066,-0.16139799,0.048307118,-0.998926168,69.69984373,-0.021593053,1403.296476,-0.075523559,0.800784162,-0.027905514,0.207920578,0.047346709,0.079705928,-1.945710042,Fail
4188,-0.284874376,-10.06646121,-0.711305253,-0.051394357,-7.596037549,-0.212253711,-0.249064932,-0.080415599,0.493436279,-81.21191076,-0.044772157,0.297282829,1.835203289,0.194259543,0.070513625,11.2668662,-0.144761621,,0.88642029,-6.038880333,0.087613997,-0.156211574,-0.087689101,-0.10400404,-0.127040455,-0.398226072,270.6834012,0.052458505,1532.015595,-0.045731338,0.132250886,-0.018217593,0.271584485,0.034431242,0.203438729,-0.809035282,Fail
4189,-0.167068848,65.74645042,-5.635373738,-0.025985731,-18.33063607,-0.459908125,0.259240082,-0.045258417,0.173258562,-34.99371743,0.932197229,0.085097718,-19.32100851,0.215895729,-0.099346078,12.51126986,-0.219448575,-58.70911848,0.561337198,-24.38152912,0.278525678,-0.138667061,-0.169677061,-0.17848723,0.05956999,-0.323132891,241.4638287,-0.104876916,-1320.818573,-0.015415656,0.295415157,-0.153762193,-0.115862818,0.004786249,0.407455539,-0.665936231,Fail
4190,0.467734158,-48.06370337,-2.099428285,-0.064961869,-7.3856032,-0.139735424,-0.113040071,-0.05771106,-0.075219437,-195.7664602,0.00695743,-0.314984458,-10.31207654,-0.116111283,0.082501831,2.918520907,0.113673492,192.5972185,-0.158247281,-18.11274465,0.103654384,0.094445526,0.023028267,-0.073842783,-0.003517735,0.120529253,-111.2773175,0.078152772,1363.577742,-0.008298292,-0.154375712,0.04872964,0.065310289,0.004694117,-0.136601002,0.238214897,Fail
4191,0.224887712,296.7494007,4.111119833,-0.106568874,-12.60916956,-0.255591573,-0.229942407,0.029908179,-0.186713559,115.339757,-0.471570365,-0.300119171,-3.252650456,-0.048216005,0.199861922,3.743575633,-0.149741995,14.10700325,0.007378705,-16.15540373,-0.249197617,-0.028157816,0.009970947,0.056905826,0.017412289,0.127694603,-148.340507,-0.099701041,1314.259389,0.081536118,-0.449713161,0.069241726,-0.194565782,-0.014228237,-0.110987758,0.37331627,Fail
4192,-0.089581852,1063.640984,-0.688631749,0.168428365,26.25768079,0.452479894,-0.057745033,0.0154649,-0.114859264,-62.20254087,-0.30898543,-0.283707999,38.99070832,0.073174426,0.176985034,-1.203926016,0.072989192,8.433465987,0.20085593,-18.60432653,0.116279396,0.070401066,-0.119450287,0.124460381,0.04338668,0.16971703,80.9279625,0.167687305,2322.296576,0.028078896,-0.001479251,-0.213266881,0.008470506,0.07449092,-0.210611886,0.772687173,Success
4193,0.253522401,13354.84857,5.46318097,-0.113483542,132.35554,-0.010543112,0.214125251,0.053697872,0.920660496,1008.587185,0.29326931,1.232957908,146.4235798,0.37765426,0.056471329,1.377417356,0.013169384,,1.519509507,122.3800818,0.301516362,-0.286596056,-0.148084529,-0.116066196,0.007112666,-1.10821931,,0.024304485,,-0.291504709,0.74882103,-0.01068248,0.160595024,0.041877478,0.266975711,-1.845679596,Fail
4194,-0.870836354,-896.4995003,-1.198896304,0.028990184,-22.84844845,-0.169231631,-0.074675011,0.035267014,0.033393688,-92.14530443,-0.046760904,0.024219479,30.79971648,-0.049098842,-0.450992117,-1.295803389,0.067412832,,-0.03905705,-10.0079059,-0.494176361,-0.10112212,0.097455824,0.190945414,0.079950944,0.240299978,-174.3648241,0.10259345,3078.382654,-0.124598242,0.19744508,-0.103469661,-1.060088984,0.020489866,-0.114394732,0.411999136,Success
4195,-0.462855773,,0.078536366,-0.095503343,10.23765158,-0.141676003,-0.174664909,0.086819312,-0.016822588,97.37811675,-0.257826206,-1.138123421,16.66286239,0.201936654,0.059878745,-3.796342836,0.003181408,178.0408568,1.225052048,2.973164988,-0.752666664,0.038620459,-0.065337341,-0.08319083,-0.015799948,0.513533983,-136.2430613,-0.083923327,-1174.491514,0.09934389,-1.020858416,-0.004428782,0.023036475,0.055198097,-0.129469476,1.460862649,Fail
4196,-0.422624152,165.6599964,7.364783692,0.010355958,22.78384398,-0.277746086,-0.229364818,0.074220865,-0.278757612,-51.77814626,0.1087952,0.080809292,14.77417703,-0.041687521,-0.372038051,-2.993215732,0.072465565,,-0.035586337,8.412468166,-0.400185447,-0.059607626,-0.015822063,0.123155284,-0.006758515,0.322369403,-104.6931332,0.210783584,-2956.997607,-0.082183483,0.337989477,-0.253478355,-0.16926947,0.023674148,-0.179013039,0.492916817,Success
4197,-1.227567451,-640.6664729,-2.073359715,0.278706333,15.59368285,0.409582123,-0.251229603,0.073369959,-0.342636601,-130.9615219,0.176839056,-0.208932846,-5.906092133,-0.055037437,0.124501551,-0.699739427,-0.051977299,-82.60227128,-0.082223846,-14.96272479,0.192215098,0.13684166,-0.04796568,-0.148713963,0.010401557,0.19004079,162.2665196,0.021463311,1012.120785,-0.228509606,-0.264677346,0.016282585,-0.349611908,0.019053997,-0.186234694,0.220514306,Fail
4198,0.448844668,-119.7174849,4.666241755,-0.067988515,12.31891991,0.048982955,-0.342482881,-0.070678479,-0.087946048,-33.31004021,-0.177393492,-0.863676187,5.21811614,0.072616997,0.09171893,-2.60899511,-0.110905911,-40.76283511,0.501159189,-6.977437389,-0.200750249,0.036095254,-0.007732858,-0.023785109,-0.000996547,0.40369983,13.22394104,-0.102502462,977.9278693,-0.02920922,-0.666649621,0.00671722,-0.209887784,-0.030988878,-0.123890219,0.932082216,Fail
4199,0.597286904,-271.5593832,-2.904134774,0.029874005,14.25984827,-0.244539768,-0.297793674,0.043483291,0.015418183,0.080674256,0.228691716,0.072403709,-11.93965242,-0.056442321,-0.042799587,-3.790996218,-0.128540628,72.09724769,-0.27900406,9.019090211,0.112320036,0.098846128,-0.012784171,0.050923575,-0.027815572,-0.065731807,-279.0493096,0.079331701,1018.268221,0.083197782,0.184756742,0.004832482,-0.2229277,0.010873396,-0.207514297,-0.323151087,Fail
4200,0.186756679,421.6273182,-1.048267541,0.058240945,-17.30770485,-0.055302816,-0.209318428,-0.156844863,-0.200107288,-163.6339293,-0.388868116,-0.403033488,-15.2409216,0.020409793,0.125534714,2.876597746,-0.089481954,55.25834903,0.501380319,9.064971186,-0.31942034,-0.145821983,0.151544232,0.059348651,-0.030385089,0.18388809,140.9336914,-0.003132148,-1982.400817,0.112072159,-0.891380371,0.056195915,0.042599564,0.039010744,0.280727916,1.556585346,Fail
4201,-1.882545692,-215.6690774,1.733594318,0.150941175,52.31776896,-0.233540723,-0.017917317,-0.25453335,0.098427861,84.22929653,0.532842082,0.798894137,12.70500313,-0.064313192,0.197314079,2.149745118,-0.007769266,,-0.403489862,21.99632645,0.46572801,-0.001538488,-0.078123547,-0.105640452,0.00744565,-0.212247355,430.7996018,-0.014747729,-3415.97261,-0.098486888,0.811542598,-0.245263214,1.429130871,0.065592491,0.071649195,-1.23126129,Success
4202,0.681205973,511.3244614,-2.541440173,0.028568383,13.6900688,-0.040539696,0.146047398,0.055441072,0.227932427,-180.2811005,-0.145739755,0.064065887,1.287537805,-0.005032019,-0.00616217,-7.864348007,0.054646833,,-0.205327901,28.24389433,-0.037585738,-0.074214304,0.011824734,-0.061538467,0.024575824,-0.104248031,432.9869066,0.089799993,1476.679587,0.025611051,0.090099284,0.019902745,0.004309927,0.042178432,-0.193208441,-0.460020022,Fail
4203,-0.116443341,183.2070391,-0.96561649,-0.145946802,15.72220051,-0.150058197,-0.082529265,0.024759457,-0.213917149,-6.461980891,-0.131363112,-0.435804315,0.707578816,-0.078351606,-0.040143134,-2.97303355,-0.072852981,45.68958944,0.063943986,-6.955922927,-0.201332608,-0.002352621,0.011557102,-0.148868123,-0.010079107,0.126915739,-134.1253292,0.024554185,-5330.329857,0.1158665,-0.40506227,0.056603502,0.00664589,-0.01099941,-0.21648106,0.291937994,Fail
4204,-0.144803195,21.83443609,-0.174801043,0.002412632,-10.54500515,-0.111233018,-0.293804057,0.021329577,-0.160396438,11.26285103,0.080546539,-0.08366178,-2.812888203,-0.062173213,-0.04431151,2.469815476,0.159250699,,-0.240856918,-18.93028586,-0.042392172,-0.080321735,0.079861069,0.091445864,0.043105318,0.055555617,181.763918,-0.038548974,-1675.689014,-0.001716295,0.044337108,0.068067055,-0.262371556,-0.029030097,-0.125260868,0.045228438,Fail
4205,,,2.984245476,-0.039781173,2.841585004,-0.356313662,-0.162245181,0.080920977,0.110804187,153.2550216,0.00595033,0.579050185,-1.988132936,-0.095577761,-0.197390116,2.280389778,-0.067584569,,-0.715160019,0.425036952,-0.144496085,-1.19E-05,0.003623875,-0.156630332,-0.023012513,-0.25390742,-130.5021512,0.017595118,-694.7822237,-0.091759754,0.544870296,-0.07938968,0.070359219,0.016383916,-0.260895831,-0.899792622,Fail
4206,0.099777622,-682.558305,-0.116205935,-0.117507928,12.61666949,-0.166185447,-0.402092356,0.035067446,-0.080571792,17.70055328,-0.121757119,-0.130673278,-16.35986996,-0.042146662,0.033839486,7.051474289,0.037204733,204.2163272,-0.097273525,5.845415594,-0.095938819,-0.019372832,0.034670773,-0.125968061,0.038320698,0.079942377,265.2100791,0.02785302,-2627.449035,-0.046411706,-0.288071813,-0.006482363,0.248155148,-0.006120664,-0.216958286,0.124266604,Fail
4207,0.320508041,-110.0803351,-5.977860565,-0.035561861,-0.888764301,-0.382456732,0.009545502,0.02241842,-0.056179689,26.02452614,-0.104955528,-0.252426824,-3.574784926,-0.068041716,0.120153342,-5.063211581,0.029763583,-131.0380312,-0.04777207,-10.98393338,-0.159070138,-0.056945041,-0.023498037,-0.100030706,-0.044087797,0.092588917,-88.11394569,-0.037766018,-2347.085795,0.045859971,-0.250842279,0.029292728,-0.386817531,-0.004049908,-0.018989012,0.313918436,Fail
4208,1.064665077,-254.6233746,-0.728692513,-0.021464237,26.16590046,0.046722024,0.223230434,0.066607999,0.067592488,-127.8871619,-0.355421968,-0.01356751,-6.497770615,0.012938596,-0.141343247,3.637083541,0.077503352,,-0.01405831,-12.15579571,-0.673321151,-0.064728696,0.082530227,0.062344726,0.055234545,0.196327401,-176.1523375,0.051335703,403.9744635,-0.002776245,-0.009000927,-0.094181442,-0.324212718,0.063832959,0.034111681,0.219288591,Fail
4209,0.35332049,265.5928566,4.746680901,0.021323551,16.03124525,-0.284392917,0.071857576,0.09781791,-0.058808867,-139.3217912,-0.178047637,-0.48572173,3.086626418,0.054012183,0.028503377,-2.074523541,-0.209736948,-112.8979654,0.351438338,-18.58723,-0.527029841,-0.034187972,0.048595703,0.053316171,0.056084387,0.001620621,292.9987385,-0.021121576,-266.63595,-0.035968366,-0.409287383,0.089407659,0.026047333,-0.007731158,-0.141619036,0.733722972,Fail
4210,-0.277551897,-151.3162579,-1.653799932,-0.061133842,22.89176653,0.05795895,-0.05654268,-0.008895252,-0.164928482,-87.51551849,0.022103007,0.208318927,-7.984327428,-0.062258253,0.116078289,-5.243519701,-0.130458398,109.3309325,-0.17983095,-23.31002819,0.359873183,-0.036426072,-0.009275359,-0.001582575,0.029184693,-0.242071033,92.30306045,-0.076023743,-162.8752189,0.064923482,0.158155394,-0.036335979,0.084328882,-0.022685556,-0.176048531,-0.41546852,Fail
4211,-1.168251486,212.4723691,41.52810282,0.009351294,-5.420351805,-0.380604921,-0.336598258,-0.017475698,-0.376175184,-43.76617395,1.594978382,-1.031751907,23.41095359,0.320728016,0.246543139,-0.539267267,-0.080357732,-74.58232519,0.730605876,-3.586965529,-0.894895609,0.622255445,0.037857247,1.099277678,0.076670186,0.145306142,53.87500977,0.096012012,1007.81325,0.021214841,-0.939722893,-0.157307304,-0.42327782,-1.50248185,-0.196279208,1.397874166,Fail
4212,-0.687321113,1550.602663,3.689784242,-0.160441994,-19.84133433,-0.378209723,0.190109576,0.123331084,-0.0861702,86.54965482,0.368703386,-0.097042094,2.741043497,-0.170408023,0.061056748,4.536590913,0.185744528,273.6550123,-0.408010532,45.67156015,0.075925867,0.216452281,0.117594373,-0.02567279,0.00782825,-0.077351216,277.6348117,-0.09035522,357.9263052,-0.125711582,-0.123507042,0.16837762,-0.106351241,0.040370142,-0.175570386,-0.194018374,Fail
4213,-0.258771175,646.0083332,1.797344779,-0.087292459,-5.106156599,0.10165351,0.050695964,0.06228156,0.462779115,138.0581341,0.52013213,0.682660489,-1.387184267,0.166367379,-0.005096549,2.829694702,-0.030366161,-102.896274,0.743806399,1.106494158,0.416079287,-0.167744029,-0.108391365,-0.100820023,0.048024596,-0.631511525,-38.23606447,0.027907168,-1164.612873,-0.029235902,0.423246945,-0.026993319,0.060315151,-0.00286274,0.038290017,-1.175352066,Fail
4214,-0.161086134,,3.277577905,-0.079773215,-0.793506154,0.030672435,0.180600255,0.026793146,0.12399903,-37.05115782,0.074529014,0.336829613,6.648019034,0.077277446,0.053014791,7.134959908,-0.090756873,,0.278396953,-5.082850526,-0.145849601,0.01284327,-0.08015133,-0.096960696,-0.103646206,-0.395403368,-134.7137263,0.047249841,1900.36175,-0.020130502,0.248244903,-0.028622936,0.176916309,0.031038735,-0.03603292,-0.957119053,Fail
4215,0.354564583,83.00516993,0.391857196,0.008593251,-4.817445367,-0.148328939,-0.060468034,0.028427152,-0.02101887,41.01059485,-0.375440913,-0.273312116,10.33550995,-0.025700124,0.081169861,-4.747481524,-0.019540642,45.14561891,-0.055450175,12.26066956,-0.053608148,0.149463232,0.128971663,-0.016585557,-0.033374657,0.05006337,304.4322932,-0.076300368,1048.791199,-0.050652254,-0.44125159,0.092368342,0.019372125,-0.014962428,-0.16819108,0.343723447,Fail
4216,-0.429946001,330.9705353,-3.539079315,0.038607426,5.133404161,0.007585754,-0.042315684,0.005179182,-0.108959648,58.06101481,-0.488434128,-0.004547095,5.355514245,-0.088668237,0.040938981,7.123995971,0.000276435,,-0.303435056,14.00065047,-0.106496492,0.073175027,0.063501393,-0.001565615,-0.053059118,0.264517098,-594.5120133,0.059617869,694.0498988,-0.136209126,0.252238195,-0.151139898,0.121213347,0.027189998,-0.052679815,0.076963024,Fail
4217,0.079426898,372.3970351,2.581917384,-0.245000997,5.050241828,-0.187365236,-0.018464414,0.005815129,0.138478274,81.37628852,-0.1686572,-0.487579605,17.44631849,0.148027274,0.123907353,-5.705347705,-0.011829045,-100.6521382,0.873657586,5.548744894,0.034472396,-0.097095495,-0.089870267,-0.149792519,0.024147749,0.103491345,-39.77898746,0.072976227,1487.611604,-0.006793846,-0.410868898,-0.083909167,-0.105076537,0.035170959,0.258492089,0.47212343,Fail
4218,0.214513711,,2.541684761,0.097165152,-68.30701677,-0.08754706,-0.2487727,0.43061872,0.025010215,-166.4143756,0.207283902,-0.072241846,8.026220177,-0.090827127,-0.196112835,5.755175704,0.091454849,,-0.33695677,4.457099976,-0.13193744,0.267867916,0.007407718,-0.125251102,0.016307415,0.268112891,-460.3026073,0.046690133,-2628.422757,0.155798259,-0.287647627,0.1555234,-0.578560216,-0.008783114,-0.158970567,0.361451895,Success
4219,-0.137511799,458.364941,4.210728663,-0.000343539,-3.428593297,-0.040792075,-0.206593774,0.049901425,0.246862151,128.8505149,0.242703373,0.496522593,12.79984266,0.126891364,0.007419145,2.488993296,-0.010661469,-11.53377959,0.56080401,9.334350939,0.351053094,-0.067822634,0.035049752,-0.067593026,0.022706799,-0.43212066,291.8651202,-0.064298889,-2218.793273,-0.102278026,0.301323099,-0.020039351,0.064242102,0.016773799,0.002335191,-0.816046378,Fail
4220,-0.189037196,-1255.514886,2.260478883,-0.072370598,11.70795249,-0.149740103,-0.538399024,0.022436091,-0.052269879,-125.6583189,-0.278296838,-0.289482677,-6.95706517,0.01049003,-0.091101836,7.145483918,-0.007885922,58.45789607,0.136154647,6.035962475,-0.37488734,0.014262541,0.127888316,0.017092381,-0.02629061,0.124883182,204.4180025,0.075873047,2561.060074,-0.056428204,-0.235380108,0.009488727,0.135802684,0.036284584,-0.083132829,0.553041077,Fail
4221,-0.67983808,-41.82350031,0.29122136,-0.048837959,14.29176038,1.085142872,-0.446347556,-0.128625928,-0.725076675,97.44845361,1.168677783,0.622735437,8.051589994,-0.223870027,0.061320796,4.390269501,-0.215295967,,-0.875298479,4.432196921,3.473213945,0.041246707,-0.06394126,-0.361925504,-0.023964796,0.055752933,441.8483412,0.255160957,386.3963578,-0.035245806,0.363658384,0.287037106,0.031310614,-0.096057768,-0.407529597,-0.07057429,Success
4222,1.285998054,305.22165,-3.922154628,-0.112687787,15.22982816,-0.340934669,-0.216849965,0.103698946,0.575284063,44.12168628,0.612669082,0.768179675,23.37160799,0.175345104,0.107097808,-0.394908052,0.073754189,,0.75099561,-5.184929656,0.237516177,-0.289688824,-0.031208219,-0.007468933,0.087552222,-0.740543845,,0.082319737,,-0.128348004,0.447585462,0.002957466,0.008566807,0.023611352,0.063300009,-1.345342653,Success
4223,0.748227014,-712.5353923,8.321754653,0.063523659,17.68260704,0.102907851,-0.049223658,0.085315015,0.113837703,-93.35582238,-0.109973907,0.041932339,7.375970494,0.06064648,0.017951931,-7.164336193,-0.050393565,,-0.185636605,32.92542312,-0.176563367,0.032795923,-0.002340431,-0.145730693,0.015906328,-0.030753423,289.0014747,-0.010543792,-5217.083028,-0.111849894,0.214175631,-0.155339683,-0.053061543,0.011248121,-0.207117579,-0.179685499,Fail
4224,0.223810031,108.6809754,-5.26200946,-0.015973388,16.48854161,-0.013992978,0.052975402,-0.009991689,-0.080857368,-235.7179277,-0.337019105,-0.262944567,-4.257685452,-0.047904349,0.12386334,2.553197967,-0.099504137,-37.74442333,-0.105468745,18.86048906,-0.261323461,0.007590902,-0.063058813,-0.174497291,-0.053006724,0.131048642,-0.291242522,0.05271852,480.395533,-0.048761066,-0.123441295,-0.014686919,-0.115903741,-0.007417353,-0.082701478,0.252682421,Fail
4225,-0.155646316,-92.86053596,-1.902596476,0.046519273,13.91419964,0.310375848,-0.30193457,0.173218264,-0.239192985,-159.3673681,0.009802932,-0.454164263,-10.00255817,0.006830905,-0.200701376,-1.086928359,0.147576111,-21.93970207,0.417966118,-13.96427459,0.218734619,0.064608002,-0.000386111,0.127992806,-0.000884422,0.76206969,-70.19326495,0.024560363,456.6035646,0.027890377,0.099068179,-0.17381591,-0.02267748,0.031296917,-0.347516233,1.11821706,Fail
4226,-0.252046293,-136.9549345,1.505999212,0.133749838,3.224394696,0.230800903,-0.034676866,-0.083548893,-0.259384621,161.0622581,0.121266628,-0.201945342,5.26743982,-0.040475755,-0.182994834,1.026999206,0.139664297,-96.91463712,0.129604791,-21.46832349,-0.064884878,0.08719638,-0.000792484,-0.02753615,0.007012688,0.66411303,-69.19285225,0.123763362,-7856.212508,0.032343491,0.201881629,-0.234864189,-0.341014266,0.006920159,-0.01970285,0.742289417,Fail
4227,-0.023687091,-42.72011272,-3.752735817,0.200945583,5.125519938,-0.259919642,-0.101532045,-0.169967051,-0.006527099,-33.93358736,-0.312055151,-0.365953508,6.284617915,0.061405106,0.145330507,-0.751374618,-0.02757868,-94.4489214,0.237289528,-12.01822741,-0.448347935,-0.016971735,0.024274227,-0.054096543,-0.032462355,0.01962254,222.2485714,0.042499469,1452.477607,-0.035098869,-0.809501028,0.116456034,0.162061267,-0.024572859,0.255689299,0.781153539,Fail
4228,-2.483312092,601.5978801,1.881099746,-0.087689287,-11.14802254,0.339135342,-0.085606588,0.132996612,-0.42769193,-7.825706934,1.227565786,-0.199626985,-5.383688447,-0.212922933,-0.037194974,8.418224882,0.013448429,,-0.634403292,-4.11293108,1.681137726,0.265950701,-0.000752654,-0.08471545,-0.011209826,0.182410834,152.499464,-0.073733534,-1841.645969,0.029694468,-0.054825485,0.049621403,-0.238647788,-0.090654241,-0.393845671,0.323355862,Fail
4229,0.26331221,-410.5911897,3.725221731,0.186954231,13.20970304,-0.176037931,-0.408231866,-0.606238224,-0.064599317,-42.85723857,0.082682001,-1.50920957,23.85184751,-0.108650045,0.100763031,-7.604670826,0.060864564,-58.33901107,-0.182424622,26.29669579,0.182185904,-0.189531184,-0.676264191,-0.127239975,-0.032966498,1.16319616,98.83009739,0.014771317,-1101.852286,-0.01871618,0.407140417,0.011644015,-0.127525629,0.008502438,2.144743725,-0.479764891,Fail
4230,-0.567224573,-523.2904101,-4.150453126,0.007804304,-1.086313567,0.083926264,0.103306742,-0.0453949,-0.105122769,31.56434163,-0.477954823,0.029891326,4.511464898,-0.113993878,0.002327358,6.688418534,-0.140956244,,-0.700906009,9.07470138,0.062703863,0.057370713,0.012428313,-0.098835194,-0.048831711,0.223512663,58.02579515,0.033218801,49.96736847,0.025006245,0.139888784,-0.052697652,0.360460097,0.006345107,-0.247837344,-0.052454332,Fail
